contexto,ordem,municipio,portal_oficial,url_informada,url_avaliada,status_validacao_browser,titulo,nota,praticas,aceitaveis,nao_aceitaveis,verificar_manual,json,pdf,erro,run_fonte,url_chave,host_chave,nota_num,avaliacao_utilizavel,tem_cloudflare,faixa_nota,tipo_entidade,municipio_chave
"mt","114","","","https://guiratinga.mt.gov.br/","https://guiratinga.mt.gov.br/","","","","","","","","","","API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly9ndWlyYXRpbmdhLm10Lmdvdi5ici8%3D"",""timestamp"":""2026-09-21T21:21:58.173Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/ac","17-04-38","guiratinga.mt.gov.br","guiratinga.mt.gov.br","0","Não","Não","<5","Prefeitura/Órgão Municipal","guiratinga"
"mt","115","","","https://www.guiratinga.mt.leg.br/","https://www.guiratinga.mt.leg.br/","","Página Inicial — Câmara Municipal","7.1","40","637","66","11","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.guiratinga.mt.leg.br_115.json","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.guiratinga.mt.leg.br_115.pdf","","17-04-38","guiratinga.mt.leg.br","guiratinga.mt.leg.br","7.1","Sim","Não","7-<8","Câmara Municipal","guiratinga"
"mt","112","","","https://www.guarantadonorte.mt.gov.br/","https://www.guarantadonorte.mt.gov.br/","","","","","","","","","","Avaliação excedeu 120s.","17-04-38","guarantadonorte.mt.gov.br","guarantadonorte.mt.gov.br","0","Não","Não","<5","Prefeitura/Órgão Municipal","guarantadonorte"
"mt","116","","","https://www.indiavai.mt.gov.br/","https://www.indiavai.mt.gov.br/","","","","","","","","","","API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly93d3cuaW5kaWF2YWkubXQuZ292LmJyLw%3D%3D"",""timestamp"":""2026-09-21T21:22:29.256Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_E","17-04-38","indiavai.mt.gov.br","indiavai.mt.gov.br","0","Não","Não","<5","Prefeitura/Órgão Municipal","indiavai"
"mt","119","","","https://www.ipirangadonorte.mt.leg.br/","https://www.ipirangadonorte.mt.leg.br/","","Câmara Municipal de Ipiranga do Norte/MT — Câmara Municipal de Ipiranga do Norte","6.2","41","326","85","15","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.ipirangadonorte.mt.leg.br_119.json","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.ipirangadonorte.mt.leg.br_119.pdf","","17-04-38","ipirangadonorte.mt.leg.br","ipirangadonorte.mt.leg.br","6.2","Sim","Não","6-<7","Câmara Municipal","ipirangadonorte"
"mt","118","","","https://www.ipirangadonorte.mt.gov.br","https://www.ipirangadonorte.mt.gov.br","","","","","","","","","","API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly93d3cuaXBpcmFuZ2Fkb25vcnRlLm10Lmdvdi5icg%3D%3D"",""timestamp"":""2026-09-21T21:22:40.865Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize","17-04-38","ipirangadonorte.mt.gov.br","ipirangadonorte.mt.gov.br","0","Não","Não","<5","Prefeitura/Órgão Municipal","ipirangadonorte"
"mt","121","","","https://www.camaraitanhanga.mt.gov.br/","https://www.camaraitanhanga.mt.gov.br/","","Página Inicial - Câmara Municipal de Itanhangá - MT","7.9","37","290","63","77","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.camaraitanhanga.mt.gov.br_121.json","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.camaraitanhanga.mt.gov.br_121.pdf","","17-04-38","camaraitanhanga.mt.gov.br","camaraitanhanga.mt.gov.br","7.9","Sim","Não","7-<8","Prefeitura/Órgão Municipal","camaraitanhanga"
"mt","122","","","https://www.itauba.mt.gov.br/","https://www.itauba.mt.gov.br/","","Página Inicial - Prefeitura de Itaúba - MT","7.6","39","371","32","68","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.itauba.mt.gov.br_122.json","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.itauba.mt.gov.br_122.pdf","","17-04-38","itauba.mt.gov.br","itauba.mt.gov.br","7.6","Sim","Não","7-<8","Prefeitura/Órgão Municipal","itauba"
"mt","123","","","https://www.camaraitauba.mt.gov.br/","https://www.camaraitauba.mt.gov.br/","","Página Inicial - Câmara Municipal de Itaúba - MT","8.1","37","361","66","40","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.camaraitauba.mt.gov.br_123.json","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.camaraitauba.mt.gov.br_123.pdf","","17-04-38","camaraitauba.mt.gov.br","camaraitauba.mt.gov.br","8.1","Sim","Não","8-<9","Prefeitura/Órgão Municipal","camaraitauba"
"mt","124","","","https://www.itiquira.mt.gov.br/","https://www.itiquira.mt.gov.br/","","Prefeitura de Itiquira - MT","6.3","37","266","44","17","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.itiquira.mt.gov.br_124.json","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.itiquira.mt.gov.br_124.pdf","","17-04-38","itiquira.mt.gov.br","itiquira.mt.gov.br","6.3","Sim","Não","6-<7","Prefeitura/Órgão Municipal","itiquira"
"mt","117","","","https://indiavai.mt.leg.br/","https://indiavai.mt.leg.br/","","","","","","","","","","Avaliação excedeu 120s.","17-04-38","indiavai.mt.leg.br","indiavai.mt.leg.br","0","Não","Não","<5","Câmara Municipal","indiavai"
"mt","125","","","https://www.itiquira.mt.leg.br/","https://www.itiquira.mt.leg.br/","","Câmara Municipal de Itiquira | Poder Legislativo","6.1","38","228","136","17","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.itiquira.mt.leg.br_125.json","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.itiquira.mt.leg.br_125.pdf","","17-04-38","itiquira.mt.leg.br","itiquira.mt.leg.br","6.1","Sim","Não","6-<7","Câmara Municipal","itiquira"
"mt","126","","","https://www.jaciara.mt.gov.br/","https://www.jaciara.mt.gov.br/","","","","","","","","","","API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly93d3cuamFjaWFyYS5tdC5nb3YuYnIv"",""timestamp"":""2026-09-21T21:24:31.081Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/aces","17-04-38","jaciara.mt.gov.br","jaciara.mt.gov.br","0","Não","Não","<5","Prefeitura/Órgão Municipal","jaciara"
"mt","127","","","https://www.camarajaciara.mt.gov.br/","https://www.camarajaciara.mt.gov.br/","","","","","","","","","","API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly93d3cuY2FtYXJhamFjaWFyYS5tdC5nb3YuYnIv"",""timestamp"":""2026-09-21T21:24:34.028Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_E","17-04-38","camarajaciara.mt.gov.br","camarajaciara.mt.gov.br","0","Não","Não","<5","Prefeitura/Órgão Municipal","camarajaciara"
"mt","120","","","https://www.itanhanga.mt.gov.br/#/home","https://www.itanhanga.mt.gov.br/#/home","","","","","","","","","","Avaliação excedeu 120s.","17-04-38","itanhanga.mt.gov.br/#/home","itanhanga.mt.gov.br","0","Não","Não","<5","Prefeitura/Órgão Municipal","itanhanga"
"mt","128","","","https://jangada.mt.gov.br/","https://jangada.mt.gov.br/","","Página Inicial - Prefeitura de Jangada - MT","8.6","38","558","36","67","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_jangada.mt.gov.br_128.json","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_jangada.mt.gov.br_128.pdf","","17-04-38","jangada.mt.gov.br","jangada.mt.gov.br","8.6","Sim","Não","8-<9","Prefeitura/Órgão Municipal","jangada"
"mt","129","","","https://jangada.mt.leg.br/","https://jangada.mt.leg.br/","","","","","","","","","","API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly9qYW5nYWRhLm10LmxlZy5ici8%3D"",""timestamp"":""2026-09-21T21:24:51.763Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessa","17-04-38","jangada.mt.leg.br","jangada.mt.leg.br","0","Não","Não","<5","Câmara Municipal","jangada"
"mt","132","","","https://cindvale.com.br","https://cindvale.com.br","","Access denied | cindvale.com.br used Cloudflare to restrict access | cindvale.com.br | Cloudflare","8.7","16","30","27","3","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_cindvale.com.br_132.json","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_cindvale.com.br_132.pdf","","17-04-38","cindvale.com.br","cindvale.com.br","8.7","Não","Sim","8-<9","Outro/Consórcio",""
"mt","130","","","https://www.jauru.mt.gov.br/","https://www.jauru.mt.gov.br/","",":: Prefeitura Municipal de Jauru - www.Jauru.mt.gov.br","5.7","35","396","87","41","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.jauru.mt.gov.br_130.json","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.jauru.mt.gov.br_130.pdf","","17-04-38","jauru.mt.gov.br","jauru.mt.gov.br","5.7","Sim","Não","5-<6","Prefeitura/Órgão Municipal","jauru"
"mt","131","","","https://www.camarajauru.mt.gov.br/","https://www.camarajauru.mt.gov.br/","","","","","","","","","","API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly93d3cuY2FtYXJhamF1cnUubXQuZ292LmJyLw%3D%3D"",""timestamp"":""2026-09-21T21:25:06.571Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sit","17-04-38","camarajauru.mt.gov.br","camarajauru.mt.gov.br","0","Não","Não","<5","Prefeitura/Órgão Municipal","camarajauru"
"mt","135","","","https://www.juara.mt.leg.br/","https://www.juara.mt.leg.br/","","Poder Legislativo — PODER LEGISLATIVO","6.6","37","214","109","8","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.juara.mt.leg.br_135.json","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.juara.mt.leg.br_135.pdf","","17-04-38","juara.mt.leg.br","juara.mt.leg.br","6.6","Sim","Não","6-<7","Câmara Municipal","juara"
"mt","136","","","https://www.juruena.mt.gov.br/","https://www.juruena.mt.gov.br/","","Access denied | www.juruena.mt.gov.br used Cloudflare to restrict access | www.juruena.mt.gov.br | Cloudflare","8.7","17","30","28","3","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.juruena.mt.gov.br_136.json","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.juruena.mt.gov.br_136.pdf","","17-04-38","juruena.mt.gov.br","juruena.mt.gov.br","8.7","Não","Sim","8-<9","Prefeitura/Órgão Municipal","juruena"
"mt","133","","","https://www.cisva.com.br/#/home","https://www.cisva.com.br/#/home","","","","","","","","","","API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly93d3cuY2lzdmEuY29tLmJyLyMvaG9tZQ%3D%3D"",""timestamp"":""2026-09-21T21:25:32.715Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_E","17-04-38","cisva.com.br/#/home","cisva.com.br","0","Não","Não","<5","Outro/Consórcio",""
"mt","134","","","https://juara.mt.gov.br/#/home","https://juara.mt.gov.br/#/home","","","","","","","","","","API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly9qdWFyYS5tdC5nb3YuYnIvIy9ob21l"",""timestamp"":""2026-09-21T21:25:35.447Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/aces","17-04-38","juara.mt.gov.br/#/home","juara.mt.gov.br","0","Não","Não","<5","Prefeitura/Órgão Municipal","juara"
"mt","137","","","https://www.juruena.mt.leg.br/","https://www.juruena.mt.leg.br/","","","","","","","","","","API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly93d3cuanVydWVuYS5tdC5sZWcuYnIv"",""timestamp"":""2026-09-21T21:25:52.615Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/aces","17-04-38","juruena.mt.leg.br","juruena.mt.leg.br","0","Não","Não","<5","Câmara Municipal","juruena"
"mt","139","","","https://www.juscimeira.mt.gov.br/","https://www.juscimeira.mt.gov.br/","","","","","","","","","","API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly93d3cuanVzY2ltZWlyYS5tdC5nb3YuYnIv"",""timestamp"":""2026-09-21T21:26:06.524Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/","17-04-38","juscimeira.mt.gov.br","juscimeira.mt.gov.br","0","Não","Não","<5","Prefeitura/Órgão Municipal","juscimeira"
"mt","141","","","https://www.cidesavaledojuruena.com.br/","https://www.cidesavaledojuruena.com.br/","","Consórcio intermunicipal Cidesa","7.3","35","146","66","29","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.cidesavaledojuruena.com.br_141.json","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.cidesavaledojuruena.com.br_141.pdf","","17-04-38","cidesavaledojuruena.com.br","cidesavaledojuruena.com.br","7.3","Sim","Não","7-<8","Outro/Consórcio",""
"mt","142","","","https://www.consorciocisvj.com.br/home","https://www.consorciocisvj.com.br/home","","CISVJ","7.4","28","128","44","39","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.consorciocisvj.com.br_142.json","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.consorciocisvj.com.br_142.pdf","","17-04-38","consorciocisvj.com.br/home","consorciocisvj.com.br","7.4","Sim","Não","7-<8","Outro/Consórcio",""
"mt","143","","","https://www.juina.mt.gov.br/","https://www.juina.mt.gov.br/","","Prefeitura de Juína","6.2","33","210","141","24","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.juina.mt.gov.br_143.json","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.juina.mt.gov.br_143.pdf","","17-04-38","juina.mt.gov.br","juina.mt.gov.br","6.2","Sim","Não","6-<7","Prefeitura/Órgão Municipal","juina"
"mt","144","","","https://www.juina.mt.leg.br/","https://www.juina.mt.leg.br/","","página inicial — Município de Juína","6.7","42","270","64","10","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.juina.mt.leg.br_144.json","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.juina.mt.leg.br_144.pdf","","17-04-38","juina.mt.leg.br","juina.mt.leg.br","6.7","Sim","Não","6-<7","Câmara Municipal","juina"
"mt","145","","","https://lambaridoeste.mt.gov.br","https://lambaridoeste.mt.gov.br","","Access denied | lambaridoeste.mt.gov.br used Cloudflare to restrict access | lambaridoeste.mt.gov.br | Cloudflare","8.7","17","30","28","3","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_lambaridoeste.mt.gov.br_145.json","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_lambaridoeste.mt.gov.br_145.pdf","","17-04-38","lambaridoeste.mt.gov.br","lambaridoeste.mt.gov.br","8.7","Não","Sim","8-<9","Prefeitura/Órgão Municipal","lambaridoeste"
